Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
22295;PL-2013-089492;2019-07-25;krytyczny;7;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01677;meble;wyposa¿enie wnêtrza;Eldon® Image Series Desk Accessories, Burgundy;119.63;14.63;0.04;0.49;24.22;-315.245
22296;PL-2013-089492;2019-07-25;krytyczny;14;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01677;artyku³y biurowe;akcesoria piœmiennicze;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;1683.15;121.03;0.06;0.56;31.465;618.205
22302;PL-2013-089227;2019-04-25;krytyczny;6;lotniczy ekspresowy;woreczek foliowy;korporacja;K02454;artyku³y biurowe;akcesoria piœmiennicze;Peel-Off® China Markers;201.635;34.755;0.1;0.43;3.815;1507.1616
22303;PL-2013-091445;2019-05-10;wysoki;2;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02623;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Mobile Numeric Keypad, Graphite;318.955;151.27;0.06;0.66;58.485;-357.014
22304;PL-2013-091445;2019-05-10;wysoki;3;lotniczy standardowy;ma³e opakowanie;korporacja;K02623;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel;235.795;77.84;0.01;0.43;6.965;-195.608
22305;PL-2013-091341;2019-03-26;œredni;10;lotniczy standardowy;du¿e pude³ko;korporacja;K00642;urz¹dzenia techniczne;kopiarki i faksy;Sharp AL-1530CS Digital Copier;17387.65;1749.965;0.08;0.36;85.715;11997.4785
22306;PL-2013-091341;2019-03-26;œredni;12;lotniczy standardowy;du¿e pude³ko;korporacja;K00642;artyku³y biurowe;teczki;SAFCO Commercial Wire Shelving, Black;5765.655;483.49;0.05;NA;122.5;-3298.75
22307;PL-2013-088876;2019-09-13;krytyczny;22;lotniczy standardowy;woreczek foliowy;korporacja;K01938;urz¹dzenia techniczne;telefony;Accessory4;5333.125;300.965;0.08;0.85;3.465;-372.7955
22325;PL-2013-087401;2019-09-27;wysoki;21;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02912;urz¹dzenia techniczne;telefony;2180;11071.935;615.965;0.05;0.57;31.465;6427.6065
22326;PL-2013-089263;2019-04-09;krytyczny;6;lotniczy ekspresowy;woreczek foliowy;ma³a firma;K00825;artyku³y biurowe;akcesoria piœmiennicze;Newell 327;48.02;7.735;0.1;0.58;3.92;-23.975
22327;PL-2013-089792;2019-05-01;œredni;5;l¹dowy;wielkie pud³o;korporacja;K03048;meble;sto³y;Bretford CR4500 Series Slim Rectangular Table;5821.165;1218.735;0.09;0.62;140.665;1045.905
22330;PL-2013-089575;2019-07-27;œredni;5;lotniczy standardowy;woreczek foliowy;ma³a firma;K02268;artyku³y biurowe;papier;"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""";45.43;7.63;0.06;0.38;24.815;-501.025
22331;PL-2013-089575;2019-07-27;œredni;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02270;artyku³y biurowe;etykiety;Avery 48;311.185;22.05;0.04;0.39;1.75;854.9436
22345;PL-2013-090226;2019-06-22;krytyczny;13;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02927;artyku³y biurowe;segregatory;GBC Poly Designer Binding Covers;776.37;58.59;0.01;0.36;17.78;-856.226
22349;PL-2013-090325;2019-02-15;niski;8;l¹dowy;kontener;biuro w domu;K02450;artyku³y biurowe;przyrz¹dy;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;7567.175;979.335;0.1;0.59;81.165;5221.35075
22350;PL-2013-090325;2019-02-15;niski;6;l¹dowy;kontener;biuro w domu;K02450;meble;krzes³a;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;3487.155;633.43;0.09;0.69;105;-406.07
22357;PL-2013-086080;2019-02-07;krytyczny;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01238;urz¹dzenia techniczne;telefony;T18;3900.54;388.465;0.08;0.57;8.75;2691.3726
22358;PL-2013-086080;2019-02-07;krytyczny;10;lotniczy standardowy;ma³e opakowanie;korporacja;K01239;artyku³y biurowe;no¿yczki i linijki;Acme® Design Stainless Steel Bent Scissors;248.43;23.94;0.02;0.58;15.47;-205.835
22368;PL-2013-087330;2019-10-28;niski;24;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03109;artyku³y biurowe;segregatory;GBC Wire Binding Strips;2597.14;111.09;0.08;0.37;44.17;705.29753
22371;PL-2013-090161;2019-02-01;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03120;artyku³y biurowe;etykiety;Avery 481;11.76;10.78;0.03;0.37;3.465;199.83075
22372;PL-2013-088990;2019-06-09;niski;2;lotniczy standardowy;du¿e pude³ko;biuro w domu;K02342;meble;wyposa¿enie wnêtrza;Dana Halogen Swing-Arm Architect Lamp;297.22;143.395;0.06;0.57;50.575;205.0818
22382;PL-2013-086023;2019-09-24;niski;20;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00453;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD-RAM, 3/Pack;2216.585;111.23;0.06;0.42;6.965;1529.44365
22383;PL-2013-086023;2019-09-24;niski;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00453;artyku³y biurowe;papier;Xerox 1989;22.575;17.43;0.06;0.38;17.57;-39.76
22384;PL-2013-086023;2019-09-24;niski;17;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00453;artyku³y biurowe;akcesoria piœmiennicze;Berol Giant Pencil Sharpener;1003.555;59.465;0.06;0.56;31.465;-319.585
22385;PL-2013-086023;2019-09-24;niski;9;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00453;meble;sto³y;Hon 2111 Invitation™ Series Corner Table;7039.305;732.795;0;0.79;241.5;-2192.575
22386;PL-2013-091452;2019-07-29;nieokreœlony;4;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01307;artyku³y biurowe;segregatory;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";635.145;149.8;0;0.36;10.465;438.25005
22393;PL-2013-087526;2019-04-20;niski;1;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00762;meble;wyposa¿enie wnêtrza;Westinghouse Clip-On Gooseneck Lamps;37.87;29.295;0.03;0.59;35.56;-1.26
22398;PL-2013-089391;2019-03-20;niski;14;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01046;artyku³y biurowe;segregatory;Avery Hanging File Binders;300.02;20.93;0.09;0.39;5.215;207.0138
22406;PL-2013-091455;2019-11-05;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00042;urz¹dzenia techniczne;telefony;KF 788;1049.09;160.965;0.09;0.56;17.465;84.6538
22410;PL-2013-087658;2019-06-27;œredni;11;lotniczy standardowy;ma³e pude³ko;korporacja;K00026;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;2166.99;209.93;0.08;0.57;13.965;1473.444
22417;PL-2013-091319;2019-11-28;wysoki;20;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02787;meble;wyposa¿enie wnêtrza;Eldon Wave Desk Accessories;422.17;20.615;0.09;0.41;19.495;2233.266
22422;PL-2013-087018;2019-06-26;niski;4;l¹dowy;kontener;ma³a firma;K01123;meble;krzes³a;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;1436.225;353.115;0.08;0.61;147;-591.724
22428;PL-2013-089342;2019-07-27;krytyczny;12;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01931;meble;wyposa¿enie wnêtrza;Deflect-O® Glasstique™ Clear Desk Accessories;323.225;26.95;0.07;0.52;12.88;-216.286
22429;PL-2013-091155;2019-07-23;niski;4;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00559;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;4283.195;1052.275;0.04;0.52;85.715;2955.40455
22430;PL-2013-091155;2019-07-23;niski;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00559;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;2057.545;158.165;0.08;0.55;6.965;1419.70605
22437;PL-2013-088285;2019-07-11;krytyczny;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02860;artyku³y biurowe;segregatory;Lock-Up Easel 'Spel-Binder';503.965;99.855;0.02;0.38;5.215;347.73585
22440;PL-2013-091104;2019-08-11;krytyczny;10;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02148;urz¹dzenia techniczne;telefony;6000;1939.63;230.965;0.05;0.55;8.75;-818.594
22441;PL-2013-091460;2019-08-20;wysoki;4;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01421;urz¹dzenia techniczne;akcesoria komputerowe;Imation 3.5 IBM Formatted Diskettes, 10/Box;120.645;29.12;0;0.74;8.33;-709.863
22442;PL-2013-091460;2019-08-20;wysoki;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01421;artyku³y biurowe;papier;Xerox 1959;129.57;23.38;0.03;0.37;25.55;-1016.064
22448;PL-2013-089142;2019-05-19;wysoki;17;lotniczy standardowy;woreczek foliowy;korporacja;K00248;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;166.425;9.73;0.07;0.45;4.69;-243.873
22455;PL-2013-087440;2019-05-26;wysoki;12;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K03231;artyku³y biurowe;segregatory;GBC Laser Imprintable Binding System Covers, Desert Sand;559.72;49.945;0.1;0.38;25.445;-35.78225
22456;PL-2013-089384;2019-10-19;nieokreœlony;16;l¹dowy;kontener;ma³a firma;K02085;meble;krzes³a;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;11345.985;703.43;0.07;0.58;83.16;-2567.747
22457;PL-2013-089384;2019-10-19;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02085;artyku³y biurowe;papier;Xerox 1881;241.115;42.98;0.01;0.38;22.645;191.289
22463;PL-2013-091013;2019-07-31;wysoki;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01993;artyku³y biurowe;papier;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;742.035;143.465;0.02;0.36;69.965;88.165
22464;PL-2013-091013;2019-07-31;wysoki;10;lotniczy standardowy;woreczek foliowy;ma³a firma;K01994;artyku³y biurowe;spinacze i zszywki;Bagged Rubber Bands;43.505;4.41;0.06;0.81;2.45;-60.69
22466;PL-2013-091118;2019-07-02;nieokreœlony;5;l¹dowy;wielkie pud³o;ma³a firma;K01468;meble;szafki;Bush Mission Pointe Library;2607.43;528.43;0.09;0.65;231.945;-1812.055
22469;PL-2013-090603;2019-08-13;krytyczny;3;l¹dowy;kontener;biuro w domu;K01625;meble;krzes³a;Metal Folding Chairs, Beige, 4/Carton;391.755;118.79;0.03;0.58;67.165;-143.4888
22479;PL-2013-087359;2019-05-07;wysoki;3;lotniczy standardowy;du¿e pude³ko;korporacja;K00508;artyku³y biurowe;teczki;Safco Industrial Wire Shelving;973.21;335.965;0.08;NA;122.5;3862.3284
22481;PL-2013-087237;2019-12-18;œredni;7;lotniczy standardowy;woreczek foliowy;biuro w domu;K02053;artyku³y biurowe;papier;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";243.18;32.445;0.04;0.38;15.365;50.5575
22482;PL-2013-087237;2019-12-18;œredni;21;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02053;urz¹dzenia techniczne;telefony;R280;9937.48;545.965;0.01;0.55;31.465;6856.8612
22485;PL-2013-087050;2019-07-27;œredni;4;l¹dowy;kontener;osoba fizyczna;K03000;meble;krzes³a;Global Leather Task Chair, Black;1285.445;314.965;0.08;0.66;147;-1065.645
22486;PL-2013-087050;2019-07-27;œredni;16;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03001;meble;wyposa¿enie wnêtrza;Master Giant Foot® Doorstop, Safety Yellow;432.775;26.565;0.05;0.42;14;142.03
22487;PL-2013-088948;2019-06-25;wysoki;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00269;urz¹dzenia techniczne;telefony;7160;2028.425;493.465;0.07;0.59;14.7;-210.0252
22490;PL-2013-091426;2019-05-12;nieokreœlony;6;lotniczy standardowy;œrednie pude³ko;ma³a firma;K02750;meble;krzes³a;SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair;566.37;93.24;0.03;NA;18.55;-147.539
22491;PL-2013-091426;2019-05-12;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02750;artyku³y biurowe;papier;Array® Parchment Paper, Assorted Colors;163.905;25.48;0.07;0.37;39.025;1512.945
22494;PL-2013-091404;2019-10-28;niski;11;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00631;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Contract Wall Clock";865.97;77.805;0.07;0.52;12.705;597.5193
22495;PL-2013-091404;2019-10-28;niski;5;lotniczy standardowy;œrednie pude³ko;ma³a firma;K00631;urz¹dzenia techniczne;urz¹dzenia biurowe;Polycom VoiceStation 100;5477.85;1053.43;0;0.39;48.965;2557.324
22498;PL-2013-088830;2019-02-05;niski;11;l¹dowy;wielkie pud³o;osoba fizyczna;K03258;meble;sto³y;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;16384.795;1460.9;0.06;0.79;263.305;34.755
22499;PL-2013-085921;2019-10-05;œredni;3;lotniczy standardowy;ma³e pude³ko;korporacja;K02630;artyku³y biurowe;papier;Xerox 1940;593.075;192.36;0.07;0.36;37.625;147.3472
22500;PL-2013-085921;2019-10-05;œredni;12;lotniczy standardowy;ma³e pude³ko;korporacja;K02630;artyku³y biurowe;teczki;Pizazz® Global Quick File™;609.035;52.395;0.07;0.57;26.285;-258.8922
22504;PL-2013-090573;2019-12-02;œredni;13;lotniczy standardowy;œrednie pude³ko;korporacja;K01998;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon P1-DHIII Palm Printing Calculator;819.525;62.93;0.09;0.4;29.785;-21.604275
22506;PL-2013-089998;2019-11-19;nieokreœlony;7;l¹dowy;kontener;osoba fizyczna;K01364;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P1150 Dot Matrix Printer;3368.75;509.075;0.07;0.56;62.475;168.21798
22507;PL-2013-089998;2019-11-19;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01363;artyku³y biurowe;papier;Xerox 1993;331.31;22.68;0.09;0.36;33.88;55.524
22513;PL-2013-090496;2019-07-02;krytyczny;7;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00918;artyku³y biurowe;papier;Xerox 1984;158.34;22.68;0.07;0.36;30.59;-368.025
22514;PL-2013-090496;2019-07-02;krytyczny;1;l¹dowy;kontener;osoba fizyczna;K00919;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark 4227 Plus Dot Matrix Printer;7409.22;7127.68;0.01;0.55;51.45;-12841.6785
22527;PL-2013-089784;2019-11-09;œredni;26;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01765;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box";706.37;25.795;0.02;0.69;19.355;82.544
22561;PL-2013-087064;2019-12-19;œredni;19;l¹dowy;wielkie pud³o;ma³a firma;K00306;meble;sto³y;KI Conference Tables;4742.675;248.115;0.1;0.69;312.55;284.7119625
22563;PL-2013-089783;2019-07-18;œredni;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01765;artyku³y biurowe;etykiety;Avery 507;10.045;10.08;0.09;0.39;1.75;-7.105
22564;PL-2013-091494;2019-03-31;krytyczny;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02877;artyku³y biurowe;segregatory;Avery Self-Adhesive Photo Pockets for Polaroid Photos;73.395;23.835;0.05;0.37;19.18;-103.56325
22566;PL-2013-088844;2019-02-04;nieokreœlony;3;l¹dowy;kontener;korporacja;K03379;meble;krzes³a;Global Leather and Oak Executive Chair, Black;2919.77;1053.43;0.1;0.56;226.555;-221.921
22572;PL-2013-089935;2019-03-18;krytyczny;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01430;artyku³y biurowe;segregatory;Avery Flip-Chart Easel Binder, Black;182.105;78.33;0;0.38;52.85;-121.9575
22573;PL-2013-089935;2019-03-18;krytyczny;13;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01430;urz¹dzenia techniczne;telefony;Accessory23;1252.72;125.965;0.1;0.36;4.375;864.3768
22574;PL-2013-091497;2019-09-15;wysoki;11;lotniczy standardowy;woreczek foliowy;korporacja;K02617;artyku³y biurowe;papier;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";279.195;25.9;0.03;0.4;5.985;156.065
22575;PL-2013-091497;2019-09-15;wysoki;19;lotniczy standardowy;ma³e pude³ko;korporacja;K02617;artyku³y biurowe;papier;Xerox 1984;457.415;22.68;0.05;0.36;30.59;-603.225
22584;PL-2013-091505;2019-12-16;niski;16;lotniczy ekspresowy;ma³e opakowanie;osoba fizyczna;K02276;artyku³y biurowe;akcesoria piœmiennicze;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;2456.3;153.93;0.01;0.58;31.465;1062.2325
22585;PL-2013-091505;2019-12-16;niski;19;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K02276;artyku³y biurowe;teczki;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";9149.35;473.585;0;0.84;122.5;-1210.16
22586;PL-2013-091505;2019-12-16;niski;21;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K02276;urz¹dzenia techniczne;telefony;R380;12862.395;685.965;0.02;0.58;13.965;8875.05255
22591;PL-2013-091510;2019-11-18;wysoki;27;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02753;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Internet Keyboard;1983.765;73.395;0.07;0.77;14;1048.4733
22592;PL-2013-091510;2019-11-18;wysoki;23;l¹dowy;wielkie pud³o;osoba fizyczna;K02753;meble;sto³y;Bretford CR4500 Series Slim Rectangular Table;28446.425;1218.735;0.06;0.66;296.94;-50.09515
22603;PL-2013-088098;2019-12-16;œredni;25;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01562;artyku³y biurowe;segregatory;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;664.195;27.44;0.08;0.35;16.485;-18.07225
22604;PL-2013-088098;2019-12-16;œredni;11;lotniczy standardowy;ma³e pude³ko;korporacja;K01562;artyku³y biurowe;koperty;Ampad #10 Peel & Seel® Holiday Envelopes;168.14;15.68;0.06;0.37;8.75;-7.63
22607;PL-2013-087856;2019-06-21;krytyczny;3;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01793;meble;wyposa¿enie wnêtrza;DAX Metal Frame, Desktop, Stepped-Edge;234.64;70.84;0.02;0.46;31.465;-79.352
22608;PL-2013-087869;2019-06-21;wysoki;20;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02111;artyku³y biurowe;etykiety;Avery 487;256.655;12.915;0.1;0.38;1.75;-79.723
22609;PL-2013-087869;2019-06-21;wysoki;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02111;artyku³y biurowe;papier;Xerox 1977;328.51;23.38;0.02;0.37;18.2;-831.7309
22620;PL-2013-088141;2019-01-10;krytyczny;4;lotniczy standardowy;ma³e pude³ko;korporacja;K02466;artyku³y biurowe;etykiety;Avery 496;53.55;13.125;0;0.37;1.75;36.9495
22625;PL-2013-087154;2019-05-02;niski;3;lotniczy standardowy;ma³e pude³ko;korporacja;K02062;artyku³y biurowe;koperty;Staples Standard Envelopes;58.485;19.88;0.05;0.38;4.865;-515.235
22626;PL-2013-087154;2019-05-02;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02062;artyku³y biurowe;teczki;Portable Personal File Box;204.82;42.735;0.09;0.58;16.835;-17978.3499
22630;PL-2013-088621;2019-02-24;wysoki;1;lotniczy standardowy;woreczek foliowy;ma³a firma;K02317;artyku³y biurowe;papier;Unpadded Memo Slips;19.53;13.93;0.04;0.35;10.395;-19.39
22631;PL-2013-088621;2019-02-24;wysoki;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02320;urz¹dzenia techniczne;akcesoria komputerowe;US Robotics 56K V.92 External Faxmodem;2378.705;349.965;0.1;0.52;69.965;796.845
22645;PL-2013-090376;2019-07-15;wysoki;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03334;artyku³y biurowe;teczki;Fellowes Recycled Storage Drawers;6205.36;388.605;0.06;0.78;30.24;1838.025
22647;PL-2013-087901;2019-01-25;wysoki;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02820;artyku³y biurowe;papier;Hammermill Color Copier Paper (28Lb. and 96 Bright);270.865;34.965;0.02;0.4;40.565;-558.5146
22652;PL-2013-090210;2019-11-12;krytyczny;39;lotniczy ekspresowy;œrednie pude³ko;ma³a firma;K00984;meble;krzes³a;SAFCO Folding Chair Trolley;17744.51;448.84;0.01;NA;44.275;12243.7119
22653;PL-2013-090210;2019-11-12;krytyczny;24;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00984;artyku³y biurowe;etykiety;Avery 51;527.275;22.05;0.06;0.39;1.75;363.81975
22666;PL-2013-086418;2019-12-10;wysoki;16;l¹dowy;kontener;osoba fizyczna;K01109;meble;krzes³a;Hon Multipurpose Stacking Arm Chairs;12848.43;758.1;0;0.59;224.7;4015.9875
22673;PL-2013-087379;2019-11-30;nieokreœlony;5;lotniczy standardowy;woreczek foliowy;biuro w domu;K01883;artyku³y biurowe;akcesoria piœmiennicze;Newell 31;70.595;14.455;0.08;0.57;4.095;3.64
22674;PL-2013-087379;2019-11-30;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01879;urz¹dzenia techniczne;telefony;Accessory9;1510.95;125.965;0.04;0.39;11.55;984.4758
22675;PL-2013-085904;2019-11-03;nieokreœlony;9;lotniczy standardowy;woreczek foliowy;biuro w domu;K01918;meble;wyposa¿enie wnêtrza;Eldon Radial Chair Mat for Low to Medium Pile Carpets;1335.46;139.93;0.01;0.65;32.2;30.366
22680;PL-2013-086657;2019-04-22;krytyczny;12;l¹dowy;kontener;ma³a firma;K02381;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson LQ-570e Dot Matrix Printer;11363.45;948.395;0;0.56;98.21;7840.7805
22687;PL-2013-088936;2019-07-31;wysoki;7;lotniczy standardowy;woreczek foliowy;korporacja;K00381;artyku³y biurowe;papier;Array® Memo Cubes;122.99;18.13;0.06;0.36;7.14;41.79
22688;PL-2013-088936;2019-07-31;wysoki;6;lotniczy standardowy;ma³e opakowanie;korporacja;K00381;artyku³y biurowe;no¿yczki i linijki;"Fiskars 8"" Scissors, 2/Pack";361.585;60.34;0.04;0.56;11.41;165.55
2269;PL-2013-016320;2019-10-20;nieokreœlony;33;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01282;urz¹dzenia techniczne;telefony;M3682;12616.485;440.965;0;0.57;28.28;495.2304
22696;PL-2013-089510;2019-01-04;niski;14;lotniczy standardowy;ma³e opakowanie;korporacja;K02347;artyku³y biurowe;no¿yczki i linijki;"Acme® 8"" Straight Scissors";588.21;45.43;0.08;0.6;10.99;-805.8589
22704;PL-2013-090508;2019-12-02;wysoki;21;lotniczy standardowy;ma³e pude³ko;korporacja;K03367;meble;wyposa¿enie wnêtrza;Eldon Expressions Mahogany Wood Desk Collection;467.355;21.84;0.03;0.6;18.27;-169.6625
22705;PL-2013-090508;2019-12-02;wysoki;6;lotniczy standardowy;ma³e pude³ko;korporacja;K03367;artyku³y biurowe;papier;Xerox 1893;858.69;143.465;0.06;0.36;61.18;69.3525
22708;PL-2013-087063;2019-06-06;niski;9;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00306;artyku³y biurowe;akcesoria piœmiennicze;Lumber Crayons;286.475;34.475;0.1;0.47;16.87;-76.02
22716;PL-2013-088384;2019-10-11;œredni;1;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03087;meble;wyposa¿enie wnêtrza;Master Caster Door Stop, Brown;25.025;17.78;0.03;0.51;7.105;194.166
